"SamAccountName","SourceOU","TargetOU"
"SOD Students 2019","HSC/SOD","HS Users/HSC/SOD"
"SOD DS Case Review","HSC/SOD/DS","HS Users/HSC/SOD/DS"
"1012-rx Group","HSC/SOD","HS Users/HSC/SOD"
"SODU","HSC/SOD","HS Users/HSC/SOD"
"SOD EHR","HSC/SOD","HS Users/HSC/SOD"
"Migration Test Universal Group","HSC/Test","HS Users/HSC/Test"
"Migration Universal Group with WVUH Users","HSC/Test","HS Users/HSC/Test"
"Migration UniversalGroup with WVU-AD Users","HSC/Test","HS Users/HSC/Test"
"Audiology Noah Group","HSC/Audiology","HS Users/HSC/Audiology"
"Audiology Hearform Group","HSC/Audiology","HS Users/HSC/Audiology"
"Audiology","HSC","HS Users/HSC"
"Psychology WVU-AD accounts","HSC/Psychology","HS Users/HSC/Psychology"
"Psychology RDP Users","HSC/Psychology","HS Users/HSC/Psychology"
"Titanium Students","HSC/Psychology","HS Users/HSC/Psychology"
"Titanium Reviewers","HSC/Psychology","HS Users/HSC/Psychology"
"Cheryl McNeil Research Grant","HSC/Psychology","HS Users/HSC/Psychology"
"Psychology","HSC","HS Users/HSC"
"HSC SOP Faculty Share Transcripts Group","HSC/SOP","HS Users/HSC/SOP"
"SOP Faculty Share Group","HSC/SOP","HS Users/HSC/SOP"
