"SamAccountName","SourceOU","TargetOU"
"Software-DellCommandUpdate-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-UniferIcons-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-UniferIcons-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-LockdownLab-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-LockdownLab-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-NotePad__-F","HSC/HSC AD Groups/SCCM Applications/Software-NotePad++-F","HS Users/HSC/HSC AD Groups/SCCM Applications/Software-NotePad++-F"
"Software-Forcepoint-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-NotePad__-A","HSC/HSC AD Groups/SCCM Applications/Software-NotePad++-A","HS Users/HSC/HSC AD Groups/SCCM Applications/Software-NotePad++-A"
"Software-MModal10.0.547-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-LenovoSystemUpdate-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-CRDataIgloo-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-CRDataIgloo-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Sophos-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-GoToMeeting-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-VisioPro2016_X86-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-CRHAudio-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-CRHAudio-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-PuTTY-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-AdobeCCSharedLicense-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-PuTTY-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-AdobeCCSharedLicense-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Panopto-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-VisioO365-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Panopto-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-ProjectO365-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-VisioO365-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-MicrosoftOffice2016(X86)_DentistryBuild-F","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MicrosoftOffice2016(X86)_DentistryBuild-A","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MiPacs Plugin-Carestream Viewer-A","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MiPacs Plugin-Carestream Viewer-F","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MiPacs Plugin-Imaging Link-F","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MiPacs Plugin-Imaging Link-A","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MiPacs Plugin-Manual Import-F","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MiPacs Plugin-Manual Import-A","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MiPacs Plugin-SoPro-F","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MiPacs Plugin-SoPro-A","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MiPacs Plugin-Video Plugin-F","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-MiPacs Plugin-Video Plugin-A","HSC/HSC AD Groups/SCCM Applications/DentistryApps","HS Users/HSC/HSC AD Groups/SCCM Applications/DentistryApps"
"Software-Atlasti9-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Atlasti9-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Office2019_X64-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-MicrosoftTeams-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Zoom-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-NetFramework3.5-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-LogMeIn-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-PatchCleaner-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-PatchCleaner-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-R-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-MModal10.0.547-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Firefox_52.0ESR_(x86)-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-GraphpadPrism-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-7Zip19.00-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Office2016_X64-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Office2016_X64-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-RStudio-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-R-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-DellCCTK-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-DellCCTK-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-RStudio-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-DisplayLinkGraphics-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Tableau2020.4-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-DisplayLinkGraphics-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-TurningPointCloud-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-TurningPointCloud-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-TurningPoint8-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-TurningPoint8-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Filezilla-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Jabber-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Jabber-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-VisioPro2016_X86-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Office2019-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-ProjectO365-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-GoToMeeting-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Skype2019-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Office2019_X64-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Java8MAP-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Java8MAP-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-EstimateCopy-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-MakeMeAdmin2.3-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Zoom-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-MakeMeAdmin2.3-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Skype2019-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Powershell7-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-ClassroomSupport-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-VisioPro2016_x64-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-7Zip19.00-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-GlobalProtect-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Lansweeper-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-Lansweeper-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-CCleaner5.57-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-CCleaner5.57-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-GlobalProtect-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-LogMeIn-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-VisioPro2016_x64-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-LenovoSystemUpdate-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-AdobeAcrobatReaderDC-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-EpicWarpDrive-A","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-EpicWarpDrive-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"Software-AdobeAcrobatReaderDC-F","HSC/HSC AD Groups/SCCM Applications","HS Users/HSC/HSC AD Groups/SCCM Applications"
"HSC SQL Administrators","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Office 2007","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HS classroomfiles Mgp conference files","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Titanium Admins","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Mipacs Administrators","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HS WVU-AD User Support Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"CTSI Grant","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"MSII Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Windows Admins","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"cprc-infoblox","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"WVUH BrainLab Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Truven Data Share Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Pharmcas Software","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Human Anatomy DVD","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC Citrix AD Admin","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"ENT GrantManager Full","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"As5300","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"TPP Project Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC SPSS","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HS Solarwinds Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC IPE Share Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HS ClassRoom File Users","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HAPI DB","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HSC SOM Share","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"ENT Grant Manager","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Admin Conditional Access Policy Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Sdavis VDI test","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"SOD Conditional Access Policy Group","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"Micro Network USB Share","HSC/HSC AD Groups","HS Users/HSC/HSC AD Groups"
"HS VDI Ed proximity study Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Monongalia County Smile Express QA Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Bianco AFib Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Risankizumab Crohns Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI MOTOR Health Study Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pleural Effusion IDU Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Sraj Shafic - Narcotic_Free_1390 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Bianco AFib Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI M15-991 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI NeutrophilCellTrapsPancreatitisHypercoagulability Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI MOTOR Health Study Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"jthompson GI and COVID SE","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI NeutrophilCellTrapsPancreatitisHypercoagulability Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI HF RPH project Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI HF RPH project Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Pleural Effusion IDU Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Bhandari - Statewide IE External","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Allen NAS Audit","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI PCSK9 and cholesterol Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WVU-COVID-19 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI PCSK9 and cholesterol Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WVU-COVID-19 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI FamilyMedicineAbstractData Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI FamilyMedicineAbstractData Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Cowher AUS Project Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Cowher AUS Project Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI MFP Project","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Allen 115 Waiver Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI ICD Radiomics Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI ICD Radiomics Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI AI in clinic scheduling Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI AI in clinic scheduling Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Stansbury OSA","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Grossman Diabetes","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Wukasch DNP Project Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Boone 1903496995 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI R-15PalliativeCareforEnd-StageHeartFailure Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Boone 1903496995 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI R-15PalliativeCareforEnd-StageHeartFailure Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WV EHR TRINETX PROSCA Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Hendricks Heart Failure Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"jthompson ICU GI Bleed Graves","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Wukasch DNP Project Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI WV EHR TRINETX PROSCA Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Heart Failure Preliminary Data Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Heart Failure Preliminary Data Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Characterization of mtDNA Heteroplasmy Rates for Forensic","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Shaken Baby Syndrome 2 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Lead Exposure","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Shaken Baby Syndrome 2 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI OpioidUseTraumaPatientexperienceLongBoneFrac Faculty Group","HSC/HSC AD Groups/VDI and RDSH/HS VDI OpioidUseTraumaPatientexperienceLongBoneFrac Faculty Grou","HS Users/HSC/HSC AD Groups/VDI and RDSH/HS VDI OpioidUseTraumaPatientexperienceLongBoneFrac Faculty Grou"
"HS VDI Hendricks pregnant telehealth","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI ACNA WV Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI ACNA WV Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Thakur_COVID Policy Evaluation Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Sraj Shafic - Narcotic_Free_1390 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Moran Support Grant Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Allen SNAP Work Requirements Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Autism CNV lab code Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Autism CNV lab code Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI NAS Protocols Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI NAS Protocols Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Sraj Shafic - Narcotic_Refills_6046 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Sraj Shafic - Narcotic_Refills_6046 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI EffectofStLegOnNarcoticsTraumaPatient Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI EffectofStLegOnNarcoticsTraumaPatient Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Demo Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Grant Daniel - Peds Narcotics _7731 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Grant Daniel - Peds Narcotics _7731 Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI MOTOR Claims Group","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Sraj Shafic - No_Shows_6981 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Bhandari - Statewide IE Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Bhandari - Statewide IE Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI HNC_outpt_symptom Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI QI PROJECT SBT Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI HNC_outpt_symptom Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI ENDPAC Pancreatic Cancer Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI ENDPAC Pancreatic Cancer Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Bhandari - Endocarditis ED Visits in WV Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Bhandari - Endocarditis ED Visits in WV Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI cataract eye pressure Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI GDMT and CABG Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI Sraj Shafic- CMC_Surg_and_Pregnancy_4376 Student","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI cataract eye pressure Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
"HS VDI GDMT and CABG Faculty","HSC/HSC AD Groups/VDI and RDSH","HS Users/HSC/HSC AD Groups/VDI and RDSH"
